../data/genomes/AS031_contigs.fa	../data/genomes/AS085_contigs.fa	0.203604	1.45597e-27	7/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS085_contigs.fa	0.219531	4.5187e-19	5/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS085_contigs.fa	0	0	1000/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS085_contigs.fa	0.219531	4.19981e-19	5/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS085_contigs.fa	0.210897	4.46742e-23	6/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS085_contigs.fa	1	1	0/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS085_contigs.fa	0.243761	2.92036e-11	3/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS085_contigs.fa	1	1	0/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS085_contigs.fa	0.263022	1.48776e-07	2/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS085_contigs.fa	0.23011	2.35533e-15	4/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS085_contigs.fa	0.0140492	0	593/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS085_contigs.fa	0.0193714	0	499/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS085_contigs.fa	0.0799006	0	103/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS085_contigs.fa	1	1	0/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS085_contigs.fa	0.219531	5.2714e-19	5/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS085_contigs.fa	0.243761	2.63311e-11	3/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS091_contigs.fa	1	1	0/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS091_contigs.fa	0.142009	2.36973e-112	26/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS091_contigs.fa	1	1	0/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS091_contigs.fa	0.203604	1.4231e-27	7/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS091_contigs.fa	0.243761	2.87627e-11	3/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS091_contigs.fa	0.219531	4.19981e-19	5/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS091_contigs.fa	0	0	1000/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS091_contigs.fa	0.243761	2.96887e-11	3/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS091_contigs.fa	1	1	0/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS091_contigs.fa	0.203604	3.27756e-27	7/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS091_contigs.fa	1	1	0/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS091_contigs.fa	0.102997	2.23785e-284	61/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS091_contigs.fa	0.23011	2.32533e-15	4/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS091_contigs.fa	0.23011	3.85596e-15	4/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS091_contigs.fa	0.210897	3.74928e-23	6/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS091_contigs.fa	0.243761	2.64006e-11	3/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS091_contigs.fa	1	1	0/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS091_contigs.fa	0.263022	1.64948e-07	2/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS091_contigs.fa	0.149777	8.87377e-94	22/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS093_contigs.fa	1	1	0/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS093_contigs.fa	0.263022	1.55236e-07	2/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS093_contigs.fa	1	1	0/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS093_contigs.fa	0.243761	2.16219e-11	3/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS093_contigs.fa	0.00977265	0	687/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS093_contigs.fa	0.210897	4.46742e-23	6/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS093_contigs.fa	0.243761	2.96887e-11	3/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS093_contigs.fa	0	0	1000/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS093_contigs.fa	1	1	0/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS093_contigs.fa	0.243761	3.1185e-11	3/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS093_contigs.fa	1	1	0/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS093_contigs.fa	0.263022	1.55255e-07	2/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS093_contigs.fa	0.263022	1.23726e-07	2/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS093_contigs.fa	0.210897	4.52437e-23	6/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS093_contigs.fa	0.219531	4.66874e-19	5/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS093_contigs.fa	0.263022	1.5396e-07	2/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS093_contigs.fa	1	1	0/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS093_contigs.fa	0.0424367	0	258/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS093_contigs.fa	1	1	0/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS096_contigs.fa	0.23011	1.3661e-15	4/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS096_contigs.fa	0.219531	8.7497e-20	5/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS096_contigs.fa	0	0	1000/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS096_contigs.fa	0.136948	8.98222e-131	29/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS096_contigs.fa	0.243761	1.43916e-11	3/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS096_contigs.fa	1	1	0/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS113_contigs.fa	1	1	0/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS113_contigs.fa	0.210897	3.89173e-23	6/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS113_contigs.fa	1	1	0/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS113_contigs.fa	0.295981	0.000502511	1/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS113_contigs.fa	0.23011	4.26362e-15	4/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS113_contigs.fa	0.243761	2.92036e-11	3/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS113_contigs.fa	0.203604	3.27756e-27	7/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS113_contigs.fa	0.243761	3.1185e-11	3/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS113_contigs.fa	1	1	0/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS113_contigs.fa	0	0	1000/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS113_contigs.fa	1	1	0/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS113_contigs.fa	0.203604	3.05477e-27	7/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS113_contigs.fa	1	1	0/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS113_contigs.fa	0.243761	2.93875e-11	3/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS113_contigs.fa	0.243761	2.88525e-11	3/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS113_contigs.fa	1	1	0/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS113_contigs.fa	1	1	0/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS113_contigs.fa	0.263022	1.70559e-07	2/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS113_contigs.fa	0.263022	1.49849e-07	2/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS116_contigs.fa	0.197292	2.07763e-32	8/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS116_contigs.fa	0.210897	4.95238e-24	6/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS116_contigs.fa	0.136948	8.98222e-131	29/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS116_contigs.fa	0	0	1000/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS116_contigs.fa	0.243761	1.3141e-11	3/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS116_contigs.fa	1	1	0/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS124_contigs.fa	1	1	0/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS124_contigs.fa	0.138572	6.67826e-122	28/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS124_contigs.fa	1	1	0/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS124_contigs.fa	0.219531	2.35447e-19	5/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS124_contigs.fa	0.295981	0.000551663	1/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS124_contigs.fa	0.263022	1.48776e-07	2/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS124_contigs.fa	0.102997	2.23785e-284	61/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS124_contigs.fa	0.263022	1.55255e-07	2/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS124_contigs.fa	1	1	0/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS124_contigs.fa	0.203604	3.05477e-27	7/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS124_contigs.fa	1	1	0/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS124_contigs.fa	0	0	1000/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS124_contigs.fa	0.219531	2.15813e-19	5/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS124_contigs.fa	0.263022	1.49384e-07	2/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS124_contigs.fa	0.263022	1.47612e-07	2/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS124_contigs.fa	0.263022	1.43681e-07	2/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS124_contigs.fa	1	1	0/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS124_contigs.fa	0.295981	0.000568681	1/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS124_contigs.fa	0.161822	5.73575e-71	17/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS126_contigs.fa	1	1	0/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS126_contigs.fa	0.210897	1.72649e-23	6/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS126_contigs.fa	1	1	0/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS126_contigs.fa	0.0560862	0	182/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS126_contigs.fa	0.263022	1.21436e-07	2/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS126_contigs.fa	0.23011	2.35533e-15	4/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS126_contigs.fa	0.23011	2.32533e-15	4/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS126_contigs.fa	0.263022	1.23726e-07	2/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS126_contigs.fa	1	1	0/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS126_contigs.fa	1	1	0/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS126_contigs.fa	1	1	0/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS126_contigs.fa	0.219531	2.15813e-19	5/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS126_contigs.fa	0	0	1000/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS126_contigs.fa	0.23011	2.37257e-15	4/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS126_contigs.fa	0.243761	1.91464e-11	3/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS126_contigs.fa	0.210897	1.68989e-23	6/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS126_contigs.fa	1	1	0/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS126_contigs.fa	0.263022	1.28202e-07	2/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS126_contigs.fa	0.263022	1.14537e-07	2/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS129_contigs.fa	1	1	0/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS129_contigs.fa	0.23011	3.70457e-15	4/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS129_contigs.fa	1	1	0/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS129_contigs.fa	0.210897	2.08587e-23	6/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS129_contigs.fa	0.219531	4.56615e-19	5/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS129_contigs.fa	0.0140492	0	593/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS129_contigs.fa	0.23011	3.85596e-15	4/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS129_contigs.fa	0.210897	4.52437e-23	6/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS129_contigs.fa	1	1	0/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS129_contigs.fa	0.243761	2.93875e-11	3/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS129_contigs.fa	1	1	0/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS129_contigs.fa	0.263022	1.49384e-07	2/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS129_contigs.fa	0.23011	2.37257e-15	4/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS129_contigs.fa	0	0	1000/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS129_contigs.fa	0.0206797	0	479/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS129_contigs.fa	0.0820539	0	98/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS129_contigs.fa	1	1	0/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS129_contigs.fa	0.219531	5.32849e-19	5/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS129_contigs.fa	0.263022	1.46848e-07	2/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS139_contigs.fa	1	1	0/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS139_contigs.fa	0.23011	3.6172e-15	4/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS139_contigs.fa	1	1	0/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS139_contigs.fa	0.197292	8.72955e-32	8/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS139_contigs.fa	0.23011	3.99014e-15	4/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS139_contigs.fa	0.0193714	0	499/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS139_contigs.fa	0.210897	3.74928e-23	6/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS139_contigs.fa	0.219531	4.66874e-19	5/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS139_contigs.fa	1	1	0/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS139_contigs.fa	0.243761	2.88525e-11	3/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS139_contigs.fa	1	1	0/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS139_contigs.fa	0.263022	1.47612e-07	2/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS139_contigs.fa	0.243761	1.91464e-11	3/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS139_contigs.fa	0.0206797	0	479/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS139_contigs.fa	0	0	1000/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS139_contigs.fa	0.0786628	0	106/1000
